项目名称,区域,建筑面积（㎡）,房屋用途,户型,意向售价(万元),参考价(元/平方米),房源编码,代理中介名称,委托期限,发布时间
豪业华庭B栋,宝安,113.54,住宅,三房,650,57300,253772999609乐有家,深圳市乐有家房产交易有限公司,2025-08-14 11:08:17~2026-08-15 11:08:17,2025-08-14
桦润馨居一期B区B7栋,宝安,98.15,住宅,三房,372,42500,259413417892乐有家,深圳市乐有家房产交易有限公司,2025-08-14 07:08:04~2026-08-15 07:08:04,2025-08-14
景山花园一栋,宝安,69,住宅,三房,205,39800,259294619838乐有家,深圳市乐有家房产交易有限公司,2025-08-14 10:08:35~2026-08-15 10:08:35,2025-08-14
华盛新沙荟名庭（一期）1栋,宝安,81.37,住宅,三房,400,49000,256656176046慧安家地产,深圳市慧安家房地产有限公司,2025-08-14 09:08:39~2026-08-15 09:08:39,2025-08-14
龙腾阁商住楼B栋,宝安,79.07,住宅,三房,270,39800,253987914219乐有家,深圳市乐有家房产交易有限公司,2025-08-13 12:08:41~2026-08-14 12:08:41,2025-08-13
宝河大厦一栋,宝安,94.5,住宅,三房,600,62400,254368349329隽益科技,深圳市隽益科技有限公司,2025-08-15 03:08:28~2026-08-16 03:08:28,2025-08-15
博林君瑞花园1栋,宝安,89.03,住宅,三房,438,60000,254404292151富乐地产,深圳市富乐房地产咨询顾问有限公司,2025-08-14 10:08:45~2026-08-15 10:08:45,2025-08-14
松茂柏景湾公馆,宝安,89.71,住宅,三房,550,--,250886556975深圳市佰佰通房地产服务有限公司,深圳市佰佰通房地产服务有限公司,2025-08-08 06:08:00~2026-08-09 06:08:00,2025-08-08
中粮凤凰里花苑5栋,宝安,89.52,住宅,三房,368,47700,252051156527越王地产,深圳市越王房地产经纪有限公司,2025-08-13 09:08:50~2026-08-14 09:08:50,2025-08-13
滢水山庄二期21栋,宝安,85.81,住宅,三房,390,43500,257655753358乐有家,深圳市乐有家房产交易有限公司,2025-08-09 07:08:37~2026-08-10 07:08:37,2025-08-09
满京华云著雅庭1栋,宝安,89.18,住宅,三房,380,--,255542212811钱栈,深圳市钱栈房地产有限公司,2025-08-10 05:08:02~2026-08-11 05:08:02,2025-08-10
华海金湾公馆（A104-0136）,宝安,82.97,住宅,三房,660,84100,254257024902中原地产,中原地产代理（深圳）有限公司,2025-08-08 04:08:05~2026-08-09 04:08:05,2025-08-08
观月台2栋,宝安,77.83,住宅,三房,355,--,259355530608深乐居房地产,深圳市深乐居网络信息咨询有限公司,2025-08-12 10:08:27~2026-08-13 10:08:27,2025-08-12
润科华府（一期）,宝安,89.26,住宅,三房,430,62000,252478200476中原地产,中原地产代理（深圳）有限公司,2025-07-16 10:07:34~2025-09-15 10:09:34,2025-05-17
润科华府（一期）,宝安,89.47,住宅,三房,434,62000,256171563055链家,深圳链家房地产经纪有限公司,2025-08-01 02:08:50~2025-10-01 02:10:50,2025-06-02
润科华府（一期）,宝安,88.84,住宅,三房,450,62000,255728071582乐有家,深圳市乐有家房产交易有限公司,2025-06-24 12:06:50~2025-08-24 12:08:50,2025-06-24
润科华府（一期）,宝安,89.71,住宅,三房,430,62000,254081772233乐有家,深圳市乐有家房产交易有限公司,2025-08-05 12:08:07~2025-10-05 12:10:07,2025-06-27
润科华府（一期）,宝安,89.27,住宅,三房,420,62000,258541710783中原地产,中原地产代理（深圳）有限公司,2025-08-18 10:08:34~2026-08-19 10:08:34,2025-06-20
润科华府（一期）,宝安,88.81,住宅,三房,418,62000,257033755568深圳优佳房地产经纪有限公司,深圳优佳房地产经纪有限公司,2025-06-25 04:06:32~2026-06-26 04:06:32,2025-06-25
润科华府（一期）,宝安,75.68,住宅,三房,359,62000,252215788464链家,深圳链家房地产经纪有限公司,2025-08-17 12:08:29~2026-08-18 12:08:29,2025-06-26
恒兴御景园2栋,宝安,82.05,住宅,三房,365,--,257033692566乐有家,深圳市乐有家房产交易有限公司,2025-08-15 02:08:56~2026-08-16 02:08:56,2025-08-15
新华书店综合大楼一栋,宝安,106.57,其它,三房,480,--,251696028292乐有家,深圳市乐有家房产交易有限公司,2025-08-14 09:08:44~2026-08-15 09:08:44,2025-08-14
福中福花园1栋,宝安,78.46,住宅,三房,400,58300,252418787659房房网,深圳市房房网网络科技有限公司,2025-08-10 07:08:52~2026-08-11 07:08:52,2025-08-10
御龙居1-2-3栋,宝安,130.55,住宅,三房,650,49200,255475909795正丰商业地产,深圳市正丰商业投资有限公司,2025-08-11 05:08:08~2026-08-07 05:08:08,2025-08-11
会展湾水岸广场1栋,宝安,91.05,商务公寓,三房,240,--,257360112804正域地产,深圳市正域房地产投资顾问有限公司,2025-08-13 04:08:07~2026-08-14 04:08:07,2025-08-13
综合楼一栋,宝安,96.5,住宅,三房,450,--,257888573649立心地产,深圳市立心房地产经纪有限公司,2025-08-17 11:08:50~2026-08-18 11:08:50,2025-08-17
金域豪庭6栋,宝安,115.33,住宅,三房,520,51900,257527192299越王地产,深圳市越王房地产经纪有限公司,2025-08-09 11:08:18~2026-08-10 11:08:18,2025-08-09
大信花园6栋,宝安,97.25,住宅,三房,368,45800,252008282551深圳市宏帆房地产经纪有限公司,深圳市宏帆房地产经纪有限公司,2025-08-13 06:08:41~2026-08-14 06:08:41,2025-08-13
领航里程花园6栋,宝安,79.17,住宅,三房,430,61000,251624749994明安居地产,深圳市明安居房地产经纪有限公司,2025-08-11 08:08:14~2026-08-12 08:08:14,2025-08-11
桃源峰景园6栋,宝安,55.44,住宅,三房,254,51000,257848604475乐有家,深圳市乐有家房产交易有限公司,2025-08-08 02:08:29~2025-10-08 02:10:29,2025-08-08
万科光年四季花园1栋,宝安,80.74,住宅,三房,360,--,256854774302六六好房,深圳市六六好房网络科技有限公司,2025-08-15 12:08:55~2026-08-16 12:08:55,2025-08-15
满京华云著花园（二期）2号楼,宝安,86.6,住宅,三房,370,45800,252459485035永阳物业,深圳市永阳物业有限公司,2025-08-10 07:08:03~2026-08-11 07:08:03,2025-08-10
溪山美地园一期12栋,宝安,87.08,住宅,三房,580,62600,251708205603深圳大胜房地产经纪有限公司,深圳大胜房地产经纪有限公司,2025-08-17 10:08:50~2026-08-18 10:08:50,2025-08-17
富通蟠龙居D栋,宝安,95.34,住宅,三房,500,57000,250222093273乐有家,深圳市乐有家房产交易有限公司,2025-08-10 07:08:44~2026-08-11 07:08:44,2025-08-10
金域豪庭6栋,宝安,115.03,住宅,三房,580,51900,258169137504乐有家,深圳市乐有家房产交易有限公司,2025-08-13 03:08:20~2025-11-12 03:11:20,2025-08-13
海语西湾花园1栋,宝安,88.46,住宅,三房,650,85000,254229765192乐有家,深圳市乐有家房产交易有限公司,2025-08-15 09:08:17~2026-08-16 09:08:17,2025-08-15
联投东方华府（一期）,宝安,87.62,住宅,三房,380,45800,254273255138致诚行,深圳市致诚行房地产经纪有限公司,2025-08-16 02:08:57~2026-08-17 02:08:57,2025-08-16
海乐花园二十四栋,宝安,94.94,住宅,三房,450,64800,258614439703链家,深圳链家房地产经纪有限公司,2025-08-14 04:08:47~2026-08-15 04:08:47,2025-08-14
中熙香莎公馆1栋,宝安,89.16,住宅,三房,399,52200,250880725190深圳市安享家房地产有限公司,深圳市安享家房地产有限公司,2025-08-15 12:08:24~2026-08-16 12:08:24,2025-08-15
万科星城名邸1栋,宝安,100.13,住宅,三房,430,--,255101774578深圳市海居信息咨询有限公司,深圳海居信息咨询有限公司,2025-08-16 09:08:32~2026-08-17 09:08:32,2025-08-16
天福华府（B区）B3栋,宝安,88.97,住宅,三房,449,52200,252713005660乐有家,深圳市乐有家房产交易有限公司,2025-07-23 04:07:18~2025-09-22 04:09:18,2025-05-27
天福华府（B区）B2栋,宝安,88.06,住宅,三房,480,52200,256756578269乐有家,深圳市乐有家房产交易有限公司,2025-07-27 02:07:38~2026-07-28 02:07:38,2025-07-27
天福华府（B区）B4栋,宝安,88.86,住宅,三房,420,52200,255292480148乐有家,深圳市乐有家房产交易有限公司,2025-08-02 04:08:24~2025-10-02 04:10:24,2025-06-13
天福华府（B区）B4栋,宝安,88.86,住宅,三房,480,52200,251130391083宏企地产,深圳市宏企地产经纪有限公司,2025-07-02 12:07:12~2026-07-03 12:07:12,2025-07-02
勤诚达正大城乐园22栋,宝安,91.03,住宅,三房,380,--,252982007080鑫来,深圳市鑫来房地产经纪有限公司,2025-08-11 12:08:11~2026-08-12 12:08:11,2025-08-11
金域豪庭6栋,宝安,115.03,住宅,三房,500,51900,255464673085深圳市信优房地产有限公司,深圳市信优房地产有限公司,2025-08-12 09:08:08~2026-08-13 09:08:08,2025-08-12
誉珑豪轩1栋,宝安,98.46,住宅,三房,488,--,255391760594中原地产,中原地产代理（深圳）有限公司,2025-08-14 04:08:15~2026-08-15 04:08:15,2025-08-14
富通苑B栋,宝安,101.4,住宅,三房,450,56900,250466027680链家,深圳链家房地产经纪有限公司,2025-08-09 10:08:30~2026-08-10 10:08:30,2025-08-09
丰润花园D17栋,宝安,89.9,商品住宅,三房,360,43800,250730359755乐有家,深圳市乐有家房产交易有限公司,2025-08-10 09:08:59~2026-08-11 09:08:59,2025-08-10
十区四栋,宝安,85.3,住宅,三房,390,54500,252511082957乐有家,深圳市乐有家房产交易有限公司,2025-08-09 10:08:11~2026-08-10 10:08:11,2025-08-09
海语西湾花园1栋,宝安,87.95,住宅,三房,750,85000,250467871470房买买,深圳市房买买网络科技有限公司,2025-08-15 01:08:06~2026-08-16 01:08:06,2025-08-15
深铁瑞城13栋,宝安,99.53,住宅,三房,538,--,257071160522深圳市鑫洺房地产经纪有限公司,深圳市鑫洺房地产经纪有限公司,2025-08-12 03:08:52~2026-08-13 03:08:52,2025-08-12
康达尔山海上园（二期）2栋,宝安,88.14,住宅,三房,500,64700,258257494908乐有家,深圳市乐有家房产交易有限公司,2025-08-10 05:08:30~2026-08-11 05:08:30,2025-08-10
中航天逸花园A栋,宝安,87.81,住宅,三房,668,76900,259664378930乐有家,深圳市乐有家房产交易有限公司,2025-08-17 07:08:03~2026-08-18 07:08:03,2025-08-17
碧海君庭4栋,宝安,89.1,住宅,三房,640,83500,253293566490乐有家控股,深圳市乐有家控股集团有限公司,2025-08-16 04:08:50~2026-08-17 04:08:50,2025-08-16
世纪春城(二期)15栋,宝安,85.62,住宅,三房,480,52000,253777845893乐有家,深圳市乐有家房产交易有限公司,2025-08-09 05:08:13~2026-08-10 05:08:13,2025-08-09
万丰海岸城瀚府3栋,宝安,99.83,住宅,三房,490,--,256068862805深圳市金翎房地产经纪有限公司,深圳市金翎房地产经纪有限公司,2025-08-12 11:08:05~2026-08-13 11:08:05,2025-08-12
弘雅花园二期一栋,宝安,109.25,住宅,三房,550,48000,258233313467立心地产,深圳市立心房地产经纪有限公司,2025-08-11 10:08:48~2026-08-12 10:08:48,2025-08-11
深业*新岸线11栋,宝安,120.77,住宅,三房,850,88400,253803690107乐有家,深圳市乐有家房产交易有限公司,2025-08-13 04:08:00~2025-10-13 04:10:00,2025-08-13
金成时代家园3栋,宝安,106.93,住宅,三房,850,78900,255080326136链家,深圳链家房地产经纪有限公司,2025-08-09 02:08:20~2026-08-10 02:08:20,2025-08-09
新锦安海纳公馆2栋,宝安,89.68,住宅,三房,1020,--,259294498694富美家地产,深圳市富美家房地产经纪有限公司,2025-08-15 10:08:35~2026-08-16 10:08:35,2025-08-15
风采轩二期,宝安,110.96,住宅,三房,720,70000,257727067326乐有家,深圳市乐有家房产交易有限公司,2025-08-15 04:08:56~2026-08-16 04:08:56,2025-08-15
城市明珠花园12栋,宝安,79.09,住宅,三房,350,48200,254559234138乐有家,深圳市乐有家房产交易有限公司,2025-08-17 04:08:58~2026-08-18 04:08:58,2025-08-17
碧海富通城2栋,宝安,94.9,住宅,三房,580,70200,252044424871乐有家,深圳市乐有家房产交易有限公司,2025-08-12 10:08:42~2026-08-13 10:08:42,2025-08-12
福永花园福靖苑,宝安,102.88,住宅,三房,290,38000,259054262546房多乐房地产,深圳市房多乐房地产经纪有限公司,2025-07-25 11:07:57~2026-07-26 11:07:57,2025-07-25
福永花园永兴苑,宝安,64.2,住宅,三房,236,38000,251399329663房多乐房地产,深圳市房多乐房地产经纪有限公司,2025-07-05 09:07:42~2026-07-06 09:07:42,2025-07-05
福永花苑A栋,宝安,76.5,住宅,三房,218,42800,252276801830红之光,深圳市红之光房地产经纪有限公司,2025-07-07 04:07:23~2026-06-29 04:06:23,2025-06-21
福永花苑A栋,宝安,76.5,住宅,三房,268,42800,258909520333中原地产,中原地产代理（深圳）有限公司,2025-08-18 12:08:58~2026-08-19 12:08:58,2025-08-08
广福大厦一栋,宝安,95.66,住宅,三房,320,34000,254039940621深圳市信优房地产有限公司,深圳市信优房地产有限公司,2025-07-01 03:07:35~2026-07-02 03:07:35,2025-07-01
怀德广场,宝安,89.47,住宅,三房,480,53000,252066311524深圳市信优房地产有限公司,深圳市信优房地产有限公司,2025-06-20 02:06:29~2026-06-21 02:06:29,2025-06-20
怀德广场,宝安,88.55,住宅,三房,390,53000,254923304869腾鸿地产,深圳市腾鸿房地产经纪有限公司,2025-06-26 05:06:11~2026-06-27 05:06:11,2025-06-26
怀德广场,宝安,86.44,住宅,三房,395,53000,258627971570乐有家,深圳市乐有家房产交易有限公司,2025-06-24 10:06:15~2026-06-25 10:06:15,2025-06-24
怀德广场,宝安,85.72,住宅,三房,390,53000,259503797750房多乐房地产,深圳市房多乐房地产经纪有限公司,2025-06-24 08:06:49~2026-06-25 08:06:49,2025-06-24
怀德广场,宝安,84.15,住宅,三房,390,53000,252697127604深圳市安家天下科技有限公司,深圳市安家天下地产科技有限公司,2025-07-27 03:07:03~2026-07-28 03:07:03,2025-07-27
怀德广场,宝安,87.72,住宅,三房,400,53000,251847233925深圳市信优房地产有限公司,深圳市信优房地产有限公司,2025-07-29 07:07:00~2026-07-30 07:07:00,2025-07-29
怀德广场,宝安,87.69,住宅,三房,400,53000,256962389646腾鸿地产,深圳市腾鸿房地产经纪有限公司,2025-08-03 07:08:04~2026-08-04 07:08:04,2025-08-03
怀德广场,宝安,89.85,住宅,三房,365,53000,259517828427乐有家,深圳市乐有家房产交易有限公司,2025-08-10 05:08:28~2026-08-11 05:08:28,2025-08-10
怀德广场,宝安,87.72,住宅,三房,450,53000,258375616558乐有家,深圳市乐有家房产交易有限公司,2025-08-05 10:08:45~2026-08-06 10:08:45,2025-08-05
怀德广场,宝安,85.69,住宅,三房,360,53000,257822777496恒壹地产,深圳市恒壹房地产经纪有限公司,2025-08-04 11:08:58~2026-08-05 11:08:58,2025-08-04
怀德广场,宝安,89.85,住宅,三房,370,53000,259187692454房多乐房地产,深圳市房多乐房地产经纪有限公司,2025-08-15 11:08:53~2026-08-16 11:08:53,2025-08-15
金石雅苑1-3栋,宝安,106.38,住宅,三房,400,49600,252531939005星房网络科技,深圳市星房网络科技有限公司,2025-06-20 04:06:10~2026-06-21 04:06:10,2025-06-20
金石雅苑1-4栋,宝安,102.07,住宅,三房,550,49600,253087596978橡荣地产,深圳市橡荣科技有限公司,2025-07-09 05:07:08~2026-07-10 05:07:08,2025-07-09
金石雅苑1-4栋,宝安,83.81,住宅,三房,350,49600,251381247158橡荣地产,深圳市橡荣科技有限公司,2025-08-05 07:08:21~2026-08-06 07:08:21,2025-08-05
金石雅苑1-2栋,宝安,83.73,住宅,三房,330,49600,254448712120红之光,深圳市红之光房地产经纪有限公司,2025-08-02 06:08:29~2026-08-03 06:08:29,2025-08-02
金石雅苑1-2栋,宝安,106.4,住宅,三房,450,49600,255768143690橡荣地产,深圳市橡荣科技有限公司,2025-08-17 12:08:53~2026-08-18 12:08:53,2025-08-17
金石雅苑1-2栋,宝安,83.71,住宅,三房,435,49600,251041798326华恒鑫地产,深圳市华恒鑫网络科技有限公司,2025-08-11 05:08:50~2026-08-12 05:08:50,2025-08-11
福侨花园9栋,宝安,84.5,住宅,三房,360,47000,257764399500乐有家,深圳市乐有家房产交易有限公司,2025-07-02 10:07:37~2025-09-01 10:09:37,2025-05-02
福侨花园9栋,宝安,84.5,住宅,三房,330,47000,256788701084乐有家,深圳市乐有家房产交易有限公司,2025-07-29 02:07:38~2025-09-28 02:09:38,2025-06-15
福侨花园13栋,宝安,91.7,住宅,三房,450,47000,255389361255中原地产,中原地产代理（深圳）有限公司,2025-06-27 07:06:55~2025-08-27 07:08:55,2025-06-27
金域豪庭1-2栋,宝安,76.38,住宅,三房,330,51900,253742405231乐有家,深圳市乐有家房产交易有限公司,2025-06-22 06:06:42~2025-08-22 06:08:42,2025-06-05
金域豪庭4栋,宝安,117.59,住宅,三房,480,51900,252803673557深圳市信优房地产有限公司,深圳市信优房地产有限公司,2025-08-12 09:08:31~2026-08-13 09:08:31,2025-08-12
金域豪庭8栋,宝安,78.61,住宅,三房,483,58000,259319201959乐有家,深圳市乐有家房产交易有限公司,2025-07-30 05:07:50~2026-07-31 05:07:50,2025-07-30
金域豪庭7栋,宝安,87.64,住宅,三房,470,58000,253437746064盛源房地产,深圳市盛源房地产置业有限公司,2025-06-07 12:06:20~2025-09-06 12:09:20,2025-06-07
金域豪庭7栋,宝安,82.47,住宅,三房,450,58000,251631452043海拓达地产,深圳市海拓达地产有限公司,2025-07-18 08:07:02~2026-07-19 08:07:02,2025-07-03
富源*滨海春城1栋,宝安,118.23,住宅,三房,770,56400,258463188203中原地产,中原地产代理（深圳）有限公司,2025-08-06 06:08:27~2025-10-06 06:10:27,2025-06-10
日出印象花园B区9栋,宝安,86.61,住宅,三房,385,52100,258137966304鸣扬地产,深圳市鸣扬地产咨询有限公司,2025-07-16 10:07:41~2025-09-15 10:09:41,2025-06-06
松河瑞园二期,宝安,76.37,商务公寓,三房,280,48000,255706783003深圳市佰成房地产经纪有限公司,深圳市佰成房地产经纪有限公司,2025-06-10 07:06:26~2025-09-09 07:09:26,2025-06-10
深航假日名居2栋,宝安,119.7,住宅,三房,950,--,256977428388乐有家,深圳市乐有家房产交易有限公司,2025-08-01 10:08:18~2025-10-01 10:10:18,2025-06-08
中海西岸华府6栋,宝安,129.02,住宅,三房,450,43600,258059185865金辉地产,深圳市金辉地产经纪有限公司,2025-06-08 05:06:20~2025-09-07 05:09:20,2025-06-08
圣淘沙骏园2栋,宝安,90.4,住宅,三房,720,88700,251649891641乐有家,深圳市乐有家房产交易有限公司,2025-08-07 02:08:30~2025-10-07 02:10:30,2025-06-18
