项目名称,区域,建筑面积（㎡）,房屋用途,户型,意向售价(万元),参考价(元/平方米),房源编码,代理中介名称,委托期限,发布时间
星河荣御花苑（三期）1栋,宝安,89.57,住宅,三房,360,--,255959800649中原地产,中原地产代理（深圳）有限公司,2025-08-13 01:08:57~2026-08-14 01:08:57,2025-08-13
星河荣御花苑（三期）1栋,宝安,82.62,住宅,三房,335,--,251195553418佰禾置业,深圳市佰禾置业有限公司,2025-08-04 12:08:38~2025-10-04 12:10:38,2025-08-04
翠湖花园二栋,宝安,84,住宅,三房,360,49000,250657159784馨居地产,馨居房地产经纪（深圳）有限公司,2025-08-01 04:08:47~2026-08-02 04:08:47,2025-08-01
花半里清湖花园6栋,宝安,79.39,住宅,三房,325,50600,250585723383亿辉,深圳市亿辉房地产经纪有限公司,2025-08-02 04:08:46~2026-08-03 04:08:46,2025-08-02
幸福城润园三期14栋,宝安,83.25,住宅,三房,400,56500,253157203086乐有家,深圳市乐有家房产交易有限公司,2025-08-04 05:08:13~2026-08-05 05:08:13,2025-08-04
集信名城13栋,宝安,100.41,住宅,三房,330,38700,253523056864永阳物业,深圳市永阳物业有限公司,2025-08-05 05:08:05~2026-08-06 05:08:05,2025-08-05
文汇花园A5栋,宝安,90.4,住宅,三房,399,51600,252907897362乐有家,深圳市乐有家房产交易有限公司,2025-07-23 11:07:58~2026-07-24 11:07:58,2025-07-23
佳兆业樾伴山花园1栋,宝安,78.73,住宅,三房,420,--,259927119469乐有家,深圳市乐有家房产交易有限公司,2025-07-02 10:07:35~2025-09-01 10:09:35,2025-05-04
佳兆业樾伴山花园1栋,宝安,78.73,住宅,三房,360,--,255178432556铭家地产,深圳市铭家房地产投资顾问有限公司,2025-06-21 08:06:20~2025-08-21 08:08:20,2025-05-04
佳兆业樾伴山花园1栋,宝安,88.92,住宅,三房,395,--,252254648323中原地产,中原地产代理（深圳）有限公司,2025-07-15 04:07:28~2025-09-14 04:09:28,2025-05-02
佳兆业樾伴山花园1栋,宝安,88.92,住宅,三房,390,--,256579031563中原地产,中原地产代理（深圳）有限公司,2025-07-16 12:07:42~2025-09-15 12:09:42,2025-05-17
佳兆业樾伴山花园1栋,宝安,88.81,住宅,三房,500,--,258908362693链家,深圳链家房地产经纪有限公司,2025-05-23 09:05:38~2025-08-22 09:08:38,2025-05-23
佳兆业樾伴山花园1栋,宝安,88.92,住宅,三房,468,--,256227655007链家,深圳链家房地产经纪有限公司,2025-07-16 08:07:17~2025-09-15 08:09:17,2025-05-25
佳兆业樾伴山花园1栋,宝安,79.74,住宅,三房,368,--,254805534606中原地产,中原地产代理（深圳）有限公司,2025-07-31 10:07:39~2025-09-30 10:09:39,2025-06-06
佳兆业樾伴山花园1栋,宝安,78.75,住宅,三房,350,--,258233311384馨乐居房地产,深圳市馨乐居房地产经纪有限公司,2025-08-14 04:08:38~2025-10-14 04:10:38,2025-06-14
佳兆业樾伴山花园1栋,宝安,88.92,住宅,三房,410,--,258042630933鼎盛年华房地产经纪有限公司,深圳市鼎盛年华房地产经纪有限公司,2025-06-21 03:06:55~2026-06-22 03:06:55,2025-06-21
佳兆业樾伴山花园1栋,宝安,89.95,住宅,三房,440,--,258024068131鼎盛年华房地产经纪有限公司,深圳市鼎盛年华房地产经纪有限公司,2025-07-03 10:07:43~2026-07-04 10:07:43,2025-06-21
佳兆业樾伴山花园1栋,宝安,88.92,住宅,三房,400,--,253115841219鼎盛年华房地产经纪有限公司,深圳市鼎盛年华房地产经纪有限公司,2025-06-20 03:06:02~2026-06-21 03:06:02,2025-06-20
佳兆业樾伴山花园1栋,宝安,87.82,住宅,三房,430,--,258157573134鼎盛年华房地产经纪有限公司,深圳市鼎盛年华房地产经纪有限公司,2025-06-20 04:06:57~2026-06-21 04:06:57,2025-06-20
佳兆业樾伴山花园1栋,宝安,87.8,住宅,三房,460,--,256139091720明安居地产,深圳市明安居房地产经纪有限公司,2025-06-22 02:06:21~2026-06-23 02:06:21,2025-06-22
佳兆业樾伴山花园1栋,宝安,79.74,住宅,三房,480,--,251119035435乐有家,深圳市乐有家房产交易有限公司,2025-07-04 08:07:26~2026-07-05 08:07:26,2025-07-04
佳兆业樾伴山花园1栋,宝安,88.92,住宅,三房,373,--,258136317537鼎盛年华房地产经纪有限公司,深圳市鼎盛年华房地产经纪有限公司,2025-07-06 06:07:38~2026-07-07 06:07:38,2025-07-06
佳兆业樾伴山花园1栋,宝安,89.95,住宅,三房,400,--,258317861602馨居地产,馨居房地产经纪（深圳）有限公司,2025-06-28 11:06:13~2026-06-29 11:06:13,2025-06-28
佳兆业樾伴山花园1栋,宝安,89.95,住宅,三房,380,--,255969869414聚创云房,深圳聚创云房网络科技有限公司,2025-07-06 05:07:37~2026-07-07 05:07:37,2025-07-06
佳兆业樾伴山花园1栋,宝安,88.83,住宅,三房,460,--,257719565977乐有家,深圳市乐有家房产交易有限公司,2025-08-12 04:08:26~2026-08-13 04:08:26,2025-06-28
中海观园2栋,宝安,94.15,住宅,三房,460,--,251417438655鑫泰地产,深圳市鑫泰房地产经纪有限公司,2025-07-16 05:07:58~2026-07-17 05:07:58,2025-07-16
珈誉时尚花园3栋,宝安,94.73,住宅,三房,500,--,255722127615好房子置业,深圳市好房子置业有限公司,2025-08-10 12:08:34~2026-08-11 12:08:34,2025-07-17
兆邦基端慧苑1栋,宝安,95.44,住宅,三房,365,--,259729460249房百通,深圳市房百通网络信息咨询有限公司,2025-07-10 08:07:35~2026-07-11 08:07:35,2025-07-10
瑞尚居3栋,宝安,81.37,住宅,三房,399,--,257168225069链家,深圳链家房地产经纪有限公司,2025-07-20 02:07:37~2026-07-21 02:07:37,2025-07-20
锦绣清华园四区7栋,宝安,124.71,住宅,三房,480,48000,255431790151嘉鸿福地产,深圳市嘉鸿福房地产经纪有限公司,2025-07-23 02:07:40~2026-07-24 02:07:40,2025-07-16
桃源居三区Ⅱ栋,宝安,97.12,住宅,三房,450,50000,259047653093乐有家,深圳市乐有家房产交易有限公司,2025-07-18 10:07:22~2026-07-19 10:07:22,2025-07-18
白金时代公寓1栋,宝安,43.9,住宅,三房,340,83000,257804595911乐有家,深圳市乐有家房产交易有限公司,2025-07-15 08:07:28~2026-07-16 08:07:28,2025-07-15
万丰海岸城锦园8栋,宝安,96.22,住宅,三房,480,--,253446950371乐有家,深圳市乐有家房产交易有限公司,2025-07-07 10:07:44~2025-09-06 10:09:44,2025-06-14
万丰海岸城锦园8栋,宝安,96.22,住宅,三房,480,--,259223981006中原地产,中原地产代理（深圳）有限公司,2025-07-24 08:07:36~2026-07-25 08:07:36,2025-07-24
兴围华府1栋,宝安,78.2,住宅,三房,420,--,259101490542乐有家,深圳市乐有家房产交易有限公司,2025-07-03 09:07:37~2026-07-04 09:07:37,2025-07-03
纺织品公司综合楼1栋,宝安,92.62,住宅,三房,430,--,256534061766深房联地产,深圳市深房联地产投资顾问有限公司,2025-07-19 12:07:10~2025-09-18 12:09:10,2025-06-05
纺织品公司综合楼1栋,宝安,83.7,住宅,三房,430,--,258238710826乐有家,深圳市乐有家房产交易有限公司,2025-07-01 08:07:55~2026-07-02 08:07:55,2025-07-01
满京华云著雅庭1栋,宝安,89.18,住宅,三房,360,--,257773142697乐有家,深圳市乐有家房产交易有限公司,2025-07-28 05:07:31~2025-09-27 05:09:31,2025-06-15
满京华云著雅庭1栋,宝安,84.15,住宅,三房,350,--,258491221813中原地产,中原地产代理（深圳）有限公司,2025-08-09 06:08:27~2026-08-10 06:08:27,2025-06-26
满京华云著雅庭1栋,宝安,84.15,住宅,三房,330,--,255533259982博瑞达,深圳市博瑞达房地产经纪有限公司,2025-07-02 11:07:54~2026-07-03 11:07:54,2025-07-02
满京华云著雅庭1栋,宝安,89.18,住宅,三房,380,--,255542212811钱栈,深圳市钱栈房地产有限公司,2025-08-10 05:08:02~2026-08-11 05:08:02,2025-08-10
满京华云著雅庭1栋,宝安,88.31,住宅,三房,355,--,259275381248嘉鸿福地产,深圳市嘉鸿福房地产经纪有限公司,2025-07-28 05:07:04~2026-07-29 05:07:04,2025-07-28
会展湾雍境花园8栋,宝安,88.43,住宅,三房,450,--,252405369959房百通,深圳市房百通网络信息咨询有限公司,2025-08-15 09:08:45~2026-08-16 09:08:45,2025-08-15
福安雅园11栋,宝安,89.63,住宅,三房,380,--,255812756791乐有家,深圳市乐有家房产交易有限公司,2025-07-14 05:07:16~2026-07-15 05:07:16,2025-07-14
观月台1栋,宝安,77.67,住宅,三房,320,--,256209609367众联（深圳）,众联（深圳）房地产经纪有限公司,2025-07-27 06:07:40~2026-07-28 06:07:40,2025-07-17
观月台1栋,宝安,77.67,住宅,三房,368,--,254923906522鑫泰地产,深圳市鑫泰房地产经纪有限公司,2025-07-31 10:07:00~2026-07-27 10:07:00,2025-07-31
万骏汇商务公寓1栋,宝安,38.98,商务公寓,三房,350,--,256016041919乐有家,深圳市乐有家房产交易有限公司,2025-08-02 06:08:29~2025-10-02 06:10:29,2025-06-12
润曦府1栋,宝安,89.17,住宅,三房,400,--,252893981073深圳市龙炎房地产有限公司,深圳市龙炎房地产有限公司,2025-08-14 12:08:39~2026-08-15 12:08:39,2025-06-25
润曦府1栋,宝安,89.23,住宅,三房,388,--,256515234827乐有家,深圳市乐有家房产交易有限公司,2025-08-06 02:08:28~2025-10-06 02:10:28,2025-08-06
万家灯火花园2栋,宝安,74.91,住宅,三房,310,48100,252102956622深圳大胜房地产经纪有限公司,深圳大胜房地产经纪有限公司,2025-07-09 10:07:00~2026-07-10 10:07:00,2025-07-09
珑湾上城花园3栋,宝安,89.76,住宅,三房,330,--,252991597080乐有家,深圳市乐有家房产交易有限公司,2025-07-15 09:07:20~2026-07-16 09:07:20,2025-07-15
领航城领翔华府B区3号A单元,宝安,85.72,住宅,三房,460,61000,256487203892乐有家,深圳市乐有家房产交易有限公司,2025-07-20 06:07:27~2025-09-19 06:09:27,2025-07-20
勤诚达正大城悦园15栋,宝安,110,住宅,三房,438,--,256267534083房百通,深圳市房百通网络信息咨询有限公司,2025-07-01 04:07:19~2025-08-31 04:08:19,2025-07-01
珑湾世界花园1栋,宝安,83.29,住宅,三房,350,--,257275948405乐有家,深圳市乐有家房产交易有限公司,2025-07-16 06:07:33~2026-07-17 06:07:33,2025-07-16
住宅楼1栋,宝安,87.07,住宅,三房,469,--,259215549149链家,深圳链家房地产经纪有限公司,2025-06-12 07:06:42~2025-09-11 07:09:42,2025-06-12
住宅楼1栋,宝安,87.07,住宅,三房,330,--,254397212876裕安置业,深圳市裕安置业投资有限公司,2025-07-05 10:07:29~2026-07-06 10:07:29,2025-07-05
住宅楼1栋,宝安,88.38,住宅,三房,340,--,253071043133深房联地产,深圳市深房联地产投资顾问有限公司,2025-08-03 05:08:09~2026-08-04 05:08:09,2025-08-03
万科光年四季花园2栋,宝安,79.88,住宅,三房,350,--,252447394851六六好房,深圳市六六好房网络科技有限公司,2025-07-24 06:07:27~2026-07-25 06:07:27,2025-07-13
勤诚达正大城悦园12栋,宝安,89.09,住宅,三房,340,--,254149741018乐有家,深圳市乐有家房产交易有限公司,2025-06-29 06:06:38~2025-08-29 06:08:38,2025-05-11
勤诚达正大城悦园12栋,宝安,89.09,住宅,三房,340,--,250518096591乐有家,深圳市乐有家房产交易有限公司,2025-07-07 10:07:02~2025-09-06 10:09:02,2025-05-11
企岗山住宅区九栋,宝安,87.5,住宅,三房,308,--,254958873588鑫业诚地产,深圳市鑫业诚房地产有限公司,2025-07-02 02:07:47~2026-07-03 02:07:47,2025-07-02
万科星城上郡1栋,宝安,100.35,住宅,三房,415,--,257007801874中原地产,中原地产代理（深圳）有限公司,2025-07-21 12:07:36~2025-09-20 12:09:36,2025-04-25
万科星城上郡1栋,宝安,99.66,住宅,三房,430,--,256455214324华恒鑫地产,深圳市华恒鑫网络科技有限公司,2025-06-25 12:06:35~2025-08-25 12:08:35,2025-04-12
万科星城上郡1栋,宝安,100.82,住宅,三房,400,--,253930229887中原地产,中原地产代理（深圳）有限公司,2025-07-10 12:07:51~2025-09-09 12:09:51,2025-03-29
万科星城上郡1栋,宝安,100.08,住宅,三房,440,--,255295676259中原地产,中原地产代理（深圳）有限公司,2025-07-30 10:07:31~2025-09-29 10:09:31,2025-04-10
万科星城上郡1栋,宝安,81.2,住宅,三房,350,--,258202842027乐有家,深圳市乐有家房产交易有限公司,2025-06-28 08:06:14~2025-08-28 08:08:14,2025-05-05
万科星城上郡1栋,宝安,100.83,住宅,三房,435,--,253599593561乐有家,深圳市乐有家房产交易有限公司,2025-07-12 06:07:30~2025-09-11 06:09:30,2025-05-12
万科星城上郡1栋,宝安,100.35,住宅,三房,405,--,253823716129富乐地产,深圳市富乐房地产咨询顾问有限公司,2025-07-11 06:07:54~2025-09-10 06:09:54,2025-05-13
万科星城上郡1栋,宝安,100.35,住宅,三房,420,--,255924074340华恒鑫地产,深圳市华恒鑫网络科技有限公司,2025-07-10 02:07:48~2025-09-09 02:09:48,2025-05-11
万科星城上郡1栋,宝安,99.66,住宅,三房,430,--,253299013503中原地产,中原地产代理（深圳）有限公司,2025-07-24 04:07:24~2025-09-23 04:09:24,2025-05-21
万科星城上郡1栋,宝安,100.35,住宅,三房,410,--,253661665136华恒鑫地产,深圳市华恒鑫网络科技有限公司,2025-07-06 09:07:24~2026-07-07 09:07:24,2025-07-06
万科星城上郡1栋,宝安,100.4,住宅,三房,425,--,258225561618华恒鑫地产,深圳市华恒鑫网络科技有限公司,2025-07-17 12:07:15~2026-07-18 12:07:15,2025-07-17
万科星城上郡1栋,宝安,100.82,住宅,三房,390,--,252747365250中原地产,中原地产代理（深圳）有限公司,2025-05-23 08:05:26~2025-08-22 08:08:26,2025-07-22
万科星城上郡1栋,宝安,100.39,住宅,三房,425,--,253506734374中原地产,中原地产代理（深圳）有限公司,2025-07-10 12:07:49~2026-07-11 12:07:49,2025-07-10
万科星城上郡1栋,宝安,99.66,住宅,三房,425,--,253488640200华恒鑫地产,深圳市华恒鑫网络科技有限公司,2025-05-29 03:05:53~2025-08-28 03:08:53,2025-07-28
勤诚达正大城乐园22栋,宝安,91.03,住宅,三房,400,--,253099854375乐有家控股,深圳市乐有家控股集团有限公司,2025-08-13 12:08:50~2025-10-13 12:10:50,2025-06-13
勤诚达正大城乐园22栋,宝安,90.15,住宅,三房,378,--,256037702308链家,深圳链家房地产经纪有限公司,2025-07-13 08:07:27~2026-07-14 08:07:27,2025-07-13
勤诚达正大城乐园22栋,宝安,91.03,住宅,三房,380,--,252982007080鑫来,深圳市鑫来房地产经纪有限公司,2025-08-11 12:08:11~2026-08-12 12:08:11,2025-08-11
北宸之光家园1栋,宝安,80.85,住宅,三房,300,--,253828250726臻房源地产,深圳市臻房源房地产经纪有限公司,2025-07-04 12:07:44~2025-09-03 12:09:44,2025-06-06
北宸之光家园1栋,宝安,81.3,住宅,三房,300,--,250435638976链家,深圳链家房地产经纪有限公司,2025-06-19 09:06:05~2025-08-19 09:08:05,2025-06-19
北宸之光家园1栋,宝安,80.85,住宅,三房,440,--,256057729337深圳市壹都房地产有限公司,深圳市壹都房地产有限公司,2025-06-19 05:06:53~2025-08-19 05:08:53,2025-06-19
北宸之光家园1栋,宝安,80.85,住宅,三房,340,--,251313175096卓信地产,深圳卓信房地产管理有限公司,2025-06-12 04:06:48~2025-09-11 04:09:48,2025-06-12
北宸之光家园1栋,宝安,98.69,住宅,三房,380,--,254446109479卓信地产,深圳卓信房地产管理有限公司,2025-08-18 12:08:07~2025-10-18 12:10:07,2025-06-20
北宸之光家园1栋,宝安,81.88,住宅,三房,350,--,252679974207乐有家,深圳市乐有家房产交易有限公司,2025-06-25 02:06:01~2026-06-26 02:06:01,2025-06-25
北宸之光家园1栋,宝安,80.85,住宅,三房,340,--,254529841820乐有家,深圳市乐有家房产交易有限公司,2025-06-21 08:06:38~2026-06-22 08:06:38,2025-06-21
北宸之光家园1栋,宝安,81.3,住宅,三房,310,--,251782796059乐有家,深圳市乐有家房产交易有限公司,2025-06-27 10:06:42~2025-08-27 10:08:42,2025-06-27
北宸之光家园1栋,宝安,99.88,住宅,三房,380,--,251881515692臻房源地产,深圳市臻房源房地产经纪有限公司,2025-06-27 05:06:58~2026-06-28 05:06:58,2025-06-27
北宸之光家园1栋,宝安,81.3,住宅,三房,350,--,250786802304乐有家,深圳市乐有家房产交易有限公司,2025-07-06 09:07:53~2026-07-07 09:07:53,2025-07-06
北宸之光家园1栋,宝安,81.88,住宅,三房,300,--,255121189893深圳市壹都房地产有限公司,深圳市壹都房地产有限公司,2025-08-05 11:08:26~2026-08-06 11:08:26,2025-08-05
北宸之光家园1栋,宝安,81.3,住宅,三房,300,--,259817536437链家,深圳链家房地产经纪有限公司,2025-08-09 07:08:16~2026-08-10 07:08:16,2025-08-09
满京华云著华庭5栋,宝安,87.98,住宅,三房,380,--,254070052474顺佳家,深圳市顺佳家地产有限公司,2025-06-24 06:06:34~2025-08-24 06:08:34,2025-04-18
怡宝花园1栋,宝安,110.02,住宅,三房,369,42000,250916864531乐而居,深圳市乐而居房地产经纪有限公司,2025-07-17 03:07:51~2026-07-18 03:07:51,2025-07-17
中海明德里1栋,宝安,82.13,住宅,三房,500,--,257134305033乐有家,深圳市乐有家房产交易有限公司,2025-07-16 08:07:49~2026-07-17 08:07:49,2025-07-16
领航城领秀花园,宝安,80.37,住宅,三房,450,61000,259586874521链家,深圳链家房地产经纪有限公司,2025-07-20 11:07:51~2026-07-21 11:07:51,2025-07-20
领航里程花园7栋,宝安,81.48,住宅,三房,445,61000,256976356528乐有家,深圳市乐有家房产交易有限公司,2025-07-19 02:07:34~2026-07-20 02:07:34,2025-07-19
金海华府1栋,宝安,80.97,住宅,三房,475,70200,259976505246鸿景元地产,深圳市鸿景元地产咨询有限公司,2025-07-15 07:07:53~2026-07-16 07:07:53,2025-07-15
珑湾世界花园2栋,宝安,82.24,住宅,三房,320,--,258464166303佰禾置业,深圳市佰禾置业有限公司,2025-07-16 09:07:33~2026-07-17 09:07:33,2025-07-16
二区住宅楼十栋,宝安,86.9,住宅,三房,500,69500,258399375963乐有家,深圳市乐有家房产交易有限公司,2025-07-21 10:07:51~2026-07-22 10:07:51,2025-07-21
华强城市花园（一期）A区1栋,宝安,88.18,住宅,三房,430,--,252693797743中原地产,中原地产代理（深圳）有限公司,2025-07-25 02:07:29~2025-09-24 02:09:29,2025-04-09
华强城市花园（一期）A区1栋,宝安,89.04,住宅,三房,450,--,258950336258乐有家,深圳市乐有家房产交易有限公司,2025-06-23 10:06:24~2025-08-23 10:08:24,2025-06-02
